Image; Original Power; brightness_0.7_contrast_1.1_voltage_12.0; brightness_0.7_contrast_1.2_voltage_12.0; brightness_0.7_contrast_1.3_voltage_12.0; brightness_0.7_contrast_1.4_voltage_12.0; brightness_0.7_contrast_1.5_voltage_12.0; brightness_0.7_contrast_1.6_voltage_12.0; brightness_0.7_contrast_1.7_voltage_12.0; brightness_0.7_contrast_1.8_voltage_12.0; brightness_0.7_contrast_1.9_voltage_12.0; brightness_0.8_contrast_1.1_voltage_12.0; brightness_0.8_contrast_1.2_voltage_12.0; brightness_0.8_contrast_1.3_voltage_12.0; brightness_0.8_contrast_1.4_voltage_12.0; brightness_0.8_contrast_1.5_voltage_12.0; brightness_0.8_contrast_1.6_voltage_12.0; brightness_0.8_contrast_1.7_voltage_12.0; brightness_0.8_contrast_1.8_voltage_12.0; brightness_0.8_contrast_1.9_voltage_12.0; brightness_0.9_contrast_1.1_voltage_12.0; brightness_0.9_contrast_1.2_voltage_12.0; brightness_0.9_contrast_1.3_voltage_12.0; brightness_0.9_contrast_1.4_voltage_12.0; brightness_0.9_contrast_1.5_voltage_12.0; brightness_0.9_contrast_1.6_voltage_12.0; brightness_0.9_contrast_1.7_voltage_12.0; brightness_0.9_contrast_1.8_voltage_12.0; brightness_0.9_contrast_1.9_voltage_12.0; brightness_0.7_contrast_1.1_voltage_12.5; brightness_0.7_contrast_1.2_voltage_12.5; brightness_0.7_contrast_1.3_voltage_12.5; brightness_0.7_contrast_1.4_voltage_12.5; brightness_0.7_contrast_1.5_voltage_12.5; brightness_0.7_contrast_1.6_voltage_12.5; brightness_0.7_contrast_1.7_voltage_12.5; brightness_0.7_contrast_1.8_voltage_12.5; brightness_0.7_contrast_1.9_voltage_12.5; brightness_0.8_contrast_1.1_voltage_12.5; brightness_0.8_contrast_1.2_voltage_12.5; brightness_0.8_contrast_1.3_voltage_12.5; brightness_0.8_contrast_1.4_voltage_12.5; brightness_0.8_contrast_1.5_voltage_12.5; brightness_0.8_contrast_1.6_voltage_12.5; brightness_0.8_contrast_1.7_voltage_12.5; brightness_0.8_contrast_1.8_voltage_12.5; brightness_0.8_contrast_1.9_voltage_12.5; brightness_0.9_contrast_1.1_voltage_12.5; brightness_0.9_contrast_1.2_voltage_12.5; brightness_0.9_contrast_1.3_voltage_12.5; brightness_0.9_contrast_1.4_voltage_12.5; brightness_0.9_contrast_1.5_voltage_12.5; brightness_0.9_contrast_1.6_voltage_12.5; brightness_0.9_contrast_1.7_voltage_12.5; brightness_0.9_contrast_1.8_voltage_12.5; brightness_0.9_contrast_1.9_voltage_12.5; brightness_0.7_contrast_1.1_voltage_13.0; brightness_0.7_contrast_1.2_voltage_13.0; brightness_0.7_contrast_1.3_voltage_13.0; brightness_0.7_contrast_1.4_voltage_13.0; brightness_0.7_contrast_1.5_voltage_13.0; brightness_0.7_contrast_1.6_voltage_13.0; brightness_0.7_contrast_1.7_voltage_13.0; brightness_0.7_contrast_1.8_voltage_13.0; brightness_0.7_contrast_1.9_voltage_13.0; brightness_0.8_contrast_1.1_voltage_13.0; brightness_0.8_contrast_1.2_voltage_13.0; brightness_0.8_contrast_1.3_voltage_13.0; brightness_0.8_contrast_1.4_voltage_13.0; brightness_0.8_contrast_1.5_voltage_13.0; brightness_0.8_contrast_1.6_voltage_13.0; brightness_0.8_contrast_1.7_voltage_13.0; brightness_0.8_contrast_1.8_voltage_13.0; brightness_0.8_contrast_1.9_voltage_13.0; brightness_0.9_contrast_1.1_voltage_13.0; brightness_0.9_contrast_1.2_voltage_13.0; brightness_0.9_contrast_1.3_voltage_13.0; brightness_0.9_contrast_1.4_voltage_13.0; brightness_0.9_contrast_1.5_voltage_13.0; brightness_0.9_contrast_1.6_voltage_13.0; brightness_0.9_contrast_1.7_voltage_13.0; brightness_0.9_contrast_1.8_voltage_13.0; brightness_0.9_contrast_1.9_voltage_13.0; brightness_0.7_contrast_1.1_voltage_13.5; brightness_0.7_contrast_1.2_voltage_13.5; brightness_0.7_contrast_1.3_voltage_13.5; brightness_0.7_contrast_1.4_voltage_13.5; brightness_0.7_contrast_1.5_voltage_13.5; brightness_0.7_contrast_1.6_voltage_13.5; brightness_0.7_contrast_1.7_voltage_13.5; brightness_0.7_contrast_1.8_voltage_13.5; brightness_0.7_contrast_1.9_voltage_13.5; brightness_0.8_contrast_1.1_voltage_13.5; brightness_0.8_contrast_1.2_voltage_13.5; brightness_0.8_contrast_1.3_voltage_13.5; brightness_0.8_contrast_1.4_voltage_13.5; brightness_0.8_contrast_1.5_voltage_13.5; brightness_0.8_contrast_1.6_voltage_13.5; brightness_0.8_contrast_1.7_voltage_13.5; brightness_0.8_contrast_1.8_voltage_13.5; brightness_0.8_contrast_1.9_voltage_13.5; brightness_0.9_contrast_1.1_voltage_13.5; brightness_0.9_contrast_1.2_voltage_13.5; brightness_0.9_contrast_1.3_voltage_13.5; brightness_0.9_contrast_1.4_voltage_13.5; brightness_0.9_contrast_1.5_voltage_13.5; brightness_0.9_contrast_1.6_voltage_13.5; brightness_0.9_contrast_1.7_voltage_13.5; brightness_0.9_contrast_1.8_voltage_13.5; brightness_0.9_contrast_1.9_voltage_13.5; 
images\BSR\BSDS500\test\100007.jpg; 1497.0045116442125; 1273.20643427027; 1272.135431182495; 1269.9746396241405; 1267.593503800751; 1266.6602011097762; 1266.8085347422575; 1267.6075633012488; 1268.7154085808165; 1269.9456345220915; 1390.4327336840952; 1383.6249426256875; 1375.3587442733046; 1366.688817729537; 1359.0804622003527; 1353.1106685387306; 1347.9596733771048; 1343.1785375831607; 1338.7746847303274; 1450.7414905986961; 1437.757916481097; 1424.5898754223065; 1411.5521899516673; 1400.4198620986797; 1391.6750500104702; 1384.1335854075935; 1377.333217922318; 1371.1010984076502; 1278.0857108878488; 1279.9755518589682; 1281.0707947859823; 1282.2856813008962; 1284.867903419014; 1288.2642966107176; 1291.9368585523912; 1295.5591095381858; 1299.1004691708915; 1426.7744736083323; 1424.2589651957194; 1420.6347844744405; 1417.1818776058467; 1414.8366781784864; 1414.048912971953; 1413.8190578684182; 1413.3928423534692; 1412.568294029532; 1535.8296436612238; 1525.9517422046547; 1515.113462689544; 1503.7998578656452; 1494.0882287036316; 1486.5682077917495; 1480.048577409334; 1474.1015073651208; 1468.6635526886046; 1278.086341005496; 1279.9767136383803; 1281.0796164330436; 1282.338000756794; 1285.0696001396486; 1288.9071347578988; 1293.1334519643929; 1297.2074776120196; 1300.9453748771175; 1438.4375180502097; 1440.2234092996964; 1440.706965519932; 1440.887828975357; 1441.7643620044194; 1443.9380119013215; 1446.6726634159086; 1449.505042239622; 1452.4273309748023; 1579.0702266517571; 1574.8231155629685; 1569.9191265182044; 1564.1894470616962; 1559.5781673555887; 1556.2345465172093; 1552.998557649548; 1549.6892782229818; 1546.412095414179; 1278.086341005496; 1279.9767136383803; 1281.0796164330436; 1282.338000756794; 1285.0696001396486; 1288.9071347578988; 1293.1334519643929; 1297.2074776120196; 1300.9453748771175; 1438.7305621385253; 1441.029546373439; 1442.6119096233426; 1444.6057790791945; 1447.8214663439658; 1452.591496314704; 1457.8643010942833; 1462.9073689183742; 1467.485764359715; 1600.3993939489176; 1600.1021950224906; 1598.737557110712; 1596.3344656253616; 1595.3447280228013; 1596.1374947880072; 1597.58389046502; 1599.2485234506016; 1600.9336746420606
images\BSR\BSDS500\test\100039.jpg; 1246.8665320657046; 951.9686377117806; 948.7675416089625; 945.1475551090538; 941.5901077856475; 938.415437241678; 935.7995432124861; 933.9394359184585; 932.7807480215612; 932.1760123010812; 1052.4078744325254; 1046.8425178443283; 1040.7553450797723; 1034.8692389181463; 1029.3919806536499; 1024.6144680361724; 1020.7518862422378; 1017.7220836835525; 1015.3471899631176; 1145.362731271058; 1136.583341476969; 1127.361806006505; 1118.4689359626145; 1110.1783008598777; 1102.7342485071788; 1096.3865417867778; 1091.065907139922; 1086.582364095948; 959.1649356822394; 956.7532982264385; 953.8980185647166; 951.08970235891; 948.6418134472433; 946.7403349915251; 945.6001174180291; 945.1635246534167; 945.2638511975823; 1066.5121324764307; 1062.496333638169; 1057.949345623529; 1053.5748523147934; 1049.5685249325707; 1046.20355885915; 1043.7017555063353; 1041.9881111828763; 1040.8946010800096; 1167.1159283585705; 1160.3618942113937; 1153.0760998437097; 1146.0281551967241; 1139.5006680350398; 1133.751494314587; 1129.0092879764336; 1125.2073353147955; 1122.172373667792; 959.2754031822459; 956.8720950940922; 954.0180559764896; 951.2100942118591; 948.7626385060762; 946.8584426680043; 945.714070256274; 945.273440800485; 945.36980941818; 1076.128377579357; 1073.1828729469405; 1069.6838296528754; 1066.348833549998; 1063.380999123655; 1061.0562785208135; 1059.5817835356233; 1058.874279565087; 1058.760937153373; 1181.9374375057519; 1176.830924711518; 1171.1621697555972; 1165.6717380939176; 1160.639382270473; 1156.3232929911997; 1152.9712837118695; 1150.5109499767009; 1148.7830295502918; 959.2754031822459; 956.8720950940922; 954.0180559764896; 951.2100942118591; 948.7626385060762; 946.8584426680043; 945.714070256274; 945.273440800485; 945.36980941818; 1079.8404400205682; 1077.3122898734862; 1074.2023639176998; 1071.2548704766286; 1068.650830535626; 1066.6710008887178; 1065.5400578594638; 1065.1883734478022; 1065.429669124383; 1193.186041755929; 1189.3525635205774; 1184.934808697073; 1180.7050849178154; 1176.9282581973782; 1173.8390867417056; 1171.6715608006762; 1170.3718053155699; 1169.766203183342
images\BSR\BSDS500\test\100099.jpg; 1266.4865446242627; 927.1075231682288; 927.7397674623363; 928.5574041829286; 929.4725516093391; 930.5095677270178; 931.9705742565027; 933.4408553300345; 935.092177080121; 936.8877170065364; 1044.131200374339; 1043.8254554772072; 1043.774061506482; 1043.841464403599; 1044.184248403583; 1044.6947618448755; 1045.140885139107; 1045.4122492420697; 1045.6948176245571; 1155.5767611097353; 1153.7130503303752; 1151.6590440216507; 1149.6407575069722; 1147.6206594040825; 1145.7589571247352; 1143.876204977762; 1142.0414205366974; 1140.229359713256; 933.1083304325426; 934.6150598736934; 936.1569380648587; 937.7029514030522; 939.2543404324887; 941.1423107413978; 942.9766029031747; 944.9663569032658; 947.076246770847; 1055.150737168003; 1055.11871931495; 1055.3387485206579; 1055.6981321824474; 1056.400870888288; 1057.4382611383771; 1058.6754774472558; 1059.9959086677209; 1061.5497590941884; 1169.9151078585494; 1169.3327216230969; 1168.9284026965072; 1168.8392804317264; 1168.80598265235; 1168.8620434318439; 1168.7653597554383; 1168.5387733878842; 1168.2531528731658; 933.5163316090908; 935.4775530943489; 937.641258947235; 939.950285682401; 942.2901291088203; 944.8690431088304; 947.2730010058725; 949.6923574029796; 952.0618754322707; 1061.4165482854055; 1062.1706809617413; 1063.0481197850916; 1063.9347937704135; 1065.0847584762644; 1066.4961235498697; 1068.0810269616886; 1069.7597588292263; 1071.683094491013; 1180.3448151528055; 1180.059883829129; 1179.9742665937229; 1180.2764276965966; 1180.8310690643054; 1181.7877254908874; 1182.8993514761405; 1184.1052981967453; 1185.3845551672898; 933.5163316090908; 935.4775530943489; 937.6412983295879; 939.9503447559305; 942.2901291088203; 944.8691415647128; 947.2731388441078; 949.6926133882738; 952.0619345058001; 1062.3635560356283; 1063.8767638737863; 1065.6520612706352; 1067.5015353294448; 1069.5671791234745; 1071.8230002999776; 1074.1281872559043; 1076.44316072636; 1078.9038685940095; 1187.34079478536; 1187.770023049918; 1188.2653742851041; 1189.0399857850618; 1190.0082206233762; 1191.364863917634; 1192.8850818146861; 1194.5577094176904; 1196.43130516772
images\BSR\BSDS500\test\10081.jpg; 1405.9904171537078; 1082.2333708583824; 1082.7509337407291; 1083.580011034865; 1084.370257329167; 1085.334593314655; 1086.939050064806; 1088.7413046827082; 1090.7549834623069; 1093.0915778449446; 1198.2058739929623; 1196.7538269488261; 1195.6664801843713; 1194.3413033904085; 1193.6482724347773; 1193.1132434791728; 1193.11393267038; 1193.3304765379405; 1193.8827943466986; 1303.9090938448771; 1299.4791501827567; 1295.2674044475402; 1291.35636266812; 1287.9438620947953; 1284.8613265655272; 1282.153455051124; 1279.607563154433; 1277.3209449781625; 1084.2726087844728; 1086.1023522844034; 1088.475434416823; 1091.1085188434167; 1093.9463718140587; 1097.3805523729302; 1100.806817079034; 1104.3318724173957; 1107.982340858853; 1214.4889410220426; 1214.655882816143; 1215.1060428016876; 1215.3499377134979; 1216.2669951842645; 1217.3892937873281; 1219.0956326843743; 1221.0046922430902; 1223.1569181400885; 1331.0154160203203; 1328.9177149905545; 1326.9020670935586; 1325.0805348140395; 1323.744429417133; 1322.7248596819245; 1322.3001603881576; 1322.061345800317; 1322.0845616976076; 1084.2810562991806; 1086.115565063818; 1088.4932352403564; 1091.1475861375425; 1094.093366446429; 1097.8314606229458; 1101.675001049587; 1105.64474222617; 1109.6798187263794; 1218.311726948402; 1220.4161426688727; 1223.033631683806; 1225.4161655808646; 1228.287099727939; 1231.188889948607; 1234.569234830867; 1237.999201477777; 1241.6860789041589; 1348.223397299163; 1347.7299167252686; 1347.3775037399253; 1347.2428948573056; 1347.6664520632448; 1348.440059313269; 1349.703307357614; 1351.1712254902816; 1352.883511122833; 1084.2810562991806; 1086.115565063818; 1088.4932352403564; 1091.1475861375425; 1094.093366446429; 1097.8314606229458; 1101.675001049587; 1105.64474222617; 1109.6798187263794; 1218.777620183794; 1221.045610507248; 1223.9022094781217; 1226.8156962576381; 1230.562769610725; 1234.6847038903218; 1239.4105271696021; 1244.117624140106; 1248.9863462871936; 1354.9344652994052; 1356.9073636520216; 1358.8776627697316; 1360.8300429166118; 1363.1065595196133; 1365.6562124313712; 1368.5961050786514; 1371.7442712995457; 1375.154152946737
images\BSR\BSDS500\test\101027.jpg; 882.1147996103291; 700.6032283450584; 701.8379635657404; 703.3270103304237; 705.2223057570059; 707.4490430659312; 709.934739036614; 712.6269954484643; 715.4247571837851; 718.367642889694; 756.096389904211; 756.5305015808635; 757.3565070515034; 758.5490243898707; 759.9430612281972; 761.644969610691; 763.5475704637358; 765.5766083608812; 767.6823433903628; 811.7641334338757; 810.3086798164454; 809.4341749782798; 808.8847123901894; 808.5992494049977; 808.6820508021217; 809.0558680963109; 809.6617459052751; 810.4878892142165; 704.5964807857658; 706.6525546681243; 708.8843919915557; 711.4683469327695; 714.3099018445681; 717.3583322563725; 720.5604523005381; 723.8232605505247; 727.2062046681677; 766.0688090066249; 768.2159348890808; 770.6306441684786; 773.2814703450066; 776.0268141685646; 779.0115633157014; 782.1605565657509; 785.4506764775646; 788.8272800364277; 826.0167841831692; 826.3631125950737; 827.2080019038999; 828.3478847275265; 829.7456825805157; 831.4876625070177; 833.4323237129336; 835.4780597277569; 837.6065380661008; 704.5965201681188; 706.6526728151831; 708.8843919915557; 711.4684650798283; 714.3102365945682; 717.3586473151961; 720.5611808740676; 723.82406788876; 727.2070513887561; 772.4728521827578; 775.8463445357438; 779.3973331533157; 783.0948831974388; 786.7804806974132; 790.625655491559; 794.5760599327373; 798.5989475945115; 802.6882732856982; 836.5627284913927; 838.6082282120117; 840.9978312413338; 843.5711529472104; 846.2951909177661; 849.3062277853711; 852.512187608866; 855.8333014324504; 859.2472591530842; 704.5965201681188; 706.6526728151831; 708.8843919915557; 711.4684650798283; 714.3102365945682; 717.3586473151961; 720.5611808740676; 723.82406788876; 727.2070513887561; 774.3505633888202; 778.1417252859874; 782.0574141830315; 786.1067274036892; 790.1022246390152; 794.239754330278; 798.4459274626865; 802.7070980509852; 807.0164726392815; 844.6626742417378; 848.23471272707; 852.0513550063902; 855.9454820651932; 859.8672752269222; 864.00078791803; 868.2396484032647; 872.5373855062397; 876.9132965797803
images\BSR\BSDS500\test\101084.jpg; 962.8736309333958; 717.3886172864779; 714.4167461689098; 711.1881808748781; 708.12990487495; 705.1571673456149; 702.2745169486252; 699.6840048457572; 697.3600718899659; 695.2665847723772; 795.2265185659218; 790.4176182130595; 785.554527742575; 781.1828699632838; 777.0182452133552; 773.2556749046099; 769.7071870664497; 766.4341197135905; 763.3763950666217; 871.0211649188794; 864.334297374864; 858.8286838161665; 853.3696005074651; 847.5919533457475; 841.8924801546731; 836.5112754489508; 831.4886076843195; 826.8058096256068; 725.3865627417152; 723.1923158741603; 720.6017446977722; 718.1525561684319; 715.7683879038012; 713.4420723156325; 711.34423344806; 709.4381472569645; 707.7127276099598; 808.5446654625536; 804.8460914773138; 800.820151683286; 797.1377244628072; 793.589984889339; 790.3960366835329; 787.3674155953655; 784.5734148748593; 781.9727027425931; 888.3390820360254; 882.9307822713969; 878.5693442126869; 874.1794720951642; 869.4180077863803; 864.7106942129426; 860.2958536836852; 856.1650386837513; 852.3153152279818; 725.4743263152683; 723.3187923006644; 720.7623459331089; 718.3313323596554; 715.9619127862039; 713.6505821833321; 711.5659954775249; 709.6722162717243; 707.9534719335455; 818.5017451385352; 815.5545470650331; 812.1942478004026; 809.1444193152054; 806.1843038299622; 803.4974231094441; 800.9007476683241; 798.4941314625133; 796.2693238890572; 901.9261907118915; 897.6670680060515; 894.191358756141; 890.5913588003584; 886.5507490797843; 882.498698785741; 878.6782954917635; 875.1200211388734; 871.8086347566236; 725.4743263152683; 723.3187923006644; 720.7623459331089; 718.3313323596554; 715.9619127862039; 713.6505821833321; 711.5659954775249; 709.6722162717243; 707.9534719335455; 822.8269120512344; 820.4359700219512; 817.4819784926658; 814.785409713383; 812.1551214340433; 809.8095872576582; 807.5417741547903; 805.4200695813488; 803.4286418314372; 913.1177890056222; 909.8001408291962; 907.1075890498696; 904.1966621235092; 900.740801579409; 897.1888480942008; 893.8300059767082; 890.7082850061815; 887.8156905651246
images\BSR\BSDS500\test\102062.jpg; 1057.0402236977827; 800.3329525944811; 797.1666704916079; 793.0584609622389; 788.5948650799736; 784.2718248153533; 780.3110628154186; 776.8044974919385; 773.7814096243583; 771.242370256787; 884.9815001533229; 879.8087856239314; 873.7943717564029; 867.3089252564941; 860.9463516977897; 855.1486589185013; 849.9213998303701; 845.2972027127971; 841.2447389040472; 964.7369085065576; 957.0560697565908; 948.5916994037339; 939.7077888449899; 931.0131498745781; 923.0045121100001; 915.7057609483571; 909.2080468455172; 903.3942073014665; 805.6695961675936; 803.2905672999664; 799.8798980058451; 796.0527800205942; 792.3127364177034; 788.8946632412758; 785.9019194765887; 783.3654399619239; 781.2870953590359; 895.4958007412004; 891.5361414470922; 886.6430219324824; 881.2104626384356; 875.841525535597; 870.9725474033486; 866.6190251975523; 862.8243779623166; 859.5765940800281; 980.0642445943325; 973.8782418149183; 966.7903043884771; 959.186399064995; 951.6940245651457; 944.8099301976041; 938.5757628006489; 933.0651279919229; 928.1868950066715; 805.8139324911261; 803.4354352852633; 800.0163381676118; 796.1783703441253; 792.4267877118222; 788.9998338148077; 785.9981896383559; 783.4522386678088; 781.3670021531557; 902.6265861673494; 899.6414038143854; 895.6288146379752; 890.9974302409619; 886.3730559028024; 882.2094354028873; 878.522538285301; 875.3520619618042; 872.6904056383268; 991.1346240056228; 986.1820174467651; 980.2407759908833; 973.7159865202841; 967.225833829229; 961.2829383145988; 955.9458024617273; 951.2963612559188; 947.2350954912306; 805.8139521823026; 803.4354943587928; 800.0163775499648; 796.1785081823606; 792.4268861677045; 788.9998535059842; 785.9981896383559; 783.4522780501618; 781.3670612266851; 905.4151127412512; 902.8888135648114; 899.2560868737418; 894.9686088738245; 890.6602385356973; 886.7894455211042; 883.3766692711916; 880.471078653601; 878.0599334772106; 999.6423937114806; 995.8070054320254; 990.8686749761332; 985.2745495790717; 979.6662268439068; 974.5599503439855; 970.0008128734663; 966.080319329441; 962.7172829912332
images\BSR\BSDS500\test\103006.jpg; 1216.7961955523353; 974.9781909331501; 970.340564433287; 963.7257272127517; 955.6160737130036; 947.3285695073178; 939.4179150369548; 932.1515952430401; 925.815762302064; 920.6489157434287; 1062.9353681100645; 1053.4646211103409; 1042.4916736398127; 1030.3102195959343; 1018.2643196108378; 1006.7758374492727; 996.1603439053979; 986.9458184938801; 979.2063394205637; 1133.8912229049429; 1118.6689392432722; 1102.5471232580642; 1085.6978561405954; 1069.4721495084534; 1054.18612550858; 1040.0963798617413; 1027.7988660237518; 1017.3711869209588; 986.2361878734614; 983.9074108880473; 979.1906849320235; 972.6483703144448; 965.7166626821338; 958.9840919175082; 952.7558909470104; 947.3539120500608; 943.0222864325175; 1087.480911858069; 1081.1479932111085; 1072.8899470051767; 1063.0499313730297; 1053.113409284944; 1043.5128777410293; 1034.5940744178026; 1026.890354521016; 1020.4882213888703; 1172.3277298715689; 1160.3096929009173; 1146.9156955921221; 1132.410800871721; 1118.202986930824; 1104.6652637251693; 1092.121610181403; 1081.1839886817704; 1071.9584165202546; 986.5968514617847; 984.2881397851947; 979.5747613291738; 973.0243733292341; 966.0702965204473; 959.315021829344; 953.0530111088391; 947.620530579529; 943.2615736090387; 1102.2218840935393; 1098.5880153141477; 1092.6464784904274; 1084.8196493581672; 1076.672346328773; 1068.6661305788289; 1061.1774186378202; 1054.7639433879674; 1049.518844093949; 1199.1870459312834; 1190.6366842105588; 1180.2041413868935; 1168.2702448133218; 1156.3308937839624; 1144.7839879015785; 1133.9989730193467; 1124.616856004798; 1116.7726001813246; 986.5968514617847; 984.2881397851947; 979.5747613291738; 973.0243733292341; 966.0702965204473; 959.315021829344; 953.0530111088391; 947.620530579529; 943.2615736090387; 1107.8268199476672; 1105.5473693597132; 1100.6524973303035; 1093.6634883746312; 1086.1967714776947; 1078.7794794337237; 1071.7856264486716; 1065.8041165371114; 1060.945673184325; 1217.7057900652194; 1212.0017091387592; 1203.987301859264; 1194.1872002415812; 1184.14708287399; 1174.321244888658; 1165.0734020063915; 1157.081757727117; 1150.4850560800949
images\BSR\BSDS500\test\103029.jpg; 839.8468032121355; 638.1844043440425; 637.7077597264445; 636.5914472414779; 635.0404126534681; 633.8350369770312; 633.9259708299932; 634.2142693447595; 634.5722352418659; 634.9962650360748; 703.1679056236999; 701.7890112999577; 699.5745809768599; 696.7280441976608; 694.6398933888954; 693.8252497271232; 693.533465874211; 693.3870029036698; 693.4817568449688; 766.393102991555; 763.7758305795636; 760.3601794179891; 756.4130830948077; 753.4714970065853; 751.9867232271614; 751.171823580135; 750.640398109595; 750.3174628155323; 639.0530609028127; 638.9435188881183; 638.3768265207607; 637.3517038738906; 636.5826059032975; 637.0715771974064; 637.7069326974338; 638.3721400209805; 639.0735003445732; 705.8264901235914; 705.3570721674694; 704.004977535524; 701.9502032710122; 700.552779550453; 700.3426156239582; 700.5534096680989; 700.8255220357834; 701.280841109429; 771.1965291972498; 769.5427854322826; 766.9419945353892; 763.6516580210252; 761.2411232710214; 760.2092465504081; 759.8126465651369; 759.6794160651658; 759.7494181975667; 639.074543976342; 638.9663606528244; 638.3915555207603; 637.3629081533031; 636.5911321827097; 637.0775239327007; 637.7112253739047; 638.3748377121572; 639.0753513151616; 707.1001154176803; 707.265619755649; 706.6403461383779; 705.2338841679579; 704.4193192708982; 704.7192749620308; 705.3878691679139; 706.066446800289; 706.8703390797981; 774.2281827265483; 773.477200638005; 771.7358705204717; 769.1942516090099; 767.426161182497; 766.92133849126; 766.9511115500907; 767.1858500648044; 767.5884558589588; 639.074543976342; 638.9663606528244; 638.3915555207603; 637.3629081533031; 636.5911321827097; 637.0775239327007; 637.7112253739047; 638.3748377121572; 639.0753513151616; 707.5318444618006; 707.8539527262486; 707.5017563442847; 706.4005076091621; 705.8303692856327; 706.3544696385436; 707.2243864326829; 708.067582300365; 709.0281178887201; 776.0113959765873; 776.1069375645524; 775.1598510500119; 773.3705729180019; 772.2648739767983; 772.3497035649863; 772.9037345061702; 773.5708321826415; 774.329375682672
images\BSR\BSDS500\test\103078.jpg; 1175.470087198407; 915.65048781557; 909.3219799922124; 902.7651529775088; 896.2903594041331; 890.3234997279751; 884.906240478228; 880.2236196402548; 876.3013145081102; 873.0375413906672; 1001.6011341095984; 992.529369727503; 983.445002992326; 974.3641412865599; 965.8381375515332; 958.0685309782137; 951.0712320372713; 944.9242965522385; 939.5597308907015; 1081.5077706981353; 1069.1996236246227; 1056.928456580712; 1044.8952967868372; 1033.4300502135022; 1022.8566367137524; 1013.2380483610272; 1004.6239659935987; 997.0047606261721; 927.725826108359; 922.3480476672652; 916.6261659172101; 910.9099158437822; 905.6456570352216; 900.8863784471986; 896.8363563444693; 893.5267815505242; 890.865164609515; 1021.5521750352398; 1013.8176581384078; 1006.0472836091134; 998.2278780503947; 990.9575018741774; 984.4071729479031; 978.6268674775242; 973.6780613159776; 969.4760627132451; 1107.4770258883982; 1096.8721261970945; 1086.231112888393; 1075.7792333298885; 1065.8423568006629; 1056.7302845802672; 1048.5054770804281; 1041.2048749482142; 1034.8073101689465; 927.7284056524769; 922.3561013584421; 916.6429821819169; 910.9326985349604; 905.6744258440474; 900.9124495648479; 896.8630969621183; 893.5512576828789; 890.8906449918695; 1037.328903152018; 1030.741279137455; 1024.0311760052427; 1017.2078682994484; 1010.8906829025874; 1005.260187902733; 1000.3758703440856; 996.2988713295828; 992.9593068738907; 1127.3944933579928; 1118.1249901812766; 1108.7804045491005; 1099.6021896670586; 1090.9097757996044; 1083.0417133439398; 1076.0365182411624; 1069.932529211912; 1064.7051322855946; 927.7284056524769; 922.3561013584421; 916.6429821819169; 910.9326985349604; 905.6744258440474; 900.9124495648479; 896.8630969621183; 893.5512576828789; 890.8906449918695; 1043.5701396825305; 1037.4844043738278; 1031.2209758887848; 1024.8138215065803; 1018.8675588009356; 1013.5775439334759; 1009.0203165072179; 1005.2493774486107; 1002.215636654722; 1144.4692047552571; 1136.3732169314194; 1128.1511268139302; 1120.0619521377537; 1112.431266814405; 1105.6096525499136; 1099.640646535415; 1094.5637886532686; 1090.3610220946216
